dataset,rep,M,S,MS,K_star,rf_acc,rf_rmin,rf_rmaj,Kstar_acc,Kstar_rmin,Kstar_rmaj,K0_acc,K0_rmin,K0_rmaj,K10_acc,K10_rmin,K10_rmaj,K20_acc,K20_rmin,K20_rmaj,K30_acc,K30_rmin,K30_rmaj
breast-cancer-uci,21,0.205000,0.214478,0.043968,0,0.697674,0.423077,0.816667,0.709302,0.423077,0.833333,0.709302,0.423077,0.833333,0.709302,0.423077,0.833333,0.709302,0.423077,0.833333,0.709302,0.384615,0.850000
breast-cancer-uci,22,0.150000,0.141551,0.021233,30,0.720930,0.230769,0.933333,0.709302,0.192308,0.933333,0.720930,0.230769,0.933333,0.720930,0.230769,0.933333,0.709302,0.192308,0.933333,0.709302,0.192308,0.933333
breast-cancer-uci,23,0.130000,0.125133,0.016267,0,0.744186,0.461538,0.866667,0.767442,0.500000,0.883333,0.767442,0.500000,0.883333,0.767442,0.500000,0.883333,0.755814,0.500000,0.866667,0.755814,0.500000,0.866667
breast-cancer-uci,24,0.185000,0.084415,0.015617,0,0.697674,0.269231,0.883333,0.686047,0.230769,0.883333,0.686047,0.230769,0.883333,0.686047,0.230769,0.883333,0.686047,0.230769,0.883333,0.697674,0.230769,0.900000
breast-cancer-uci,25,0.155000,0.152687,0.023667,10,0.790698,0.538462,0.900000,0.790698,0.576923,0.883333,0.790698,0.576923,0.883333,0.790698,0.576923,0.883333,0.790698,0.576923,0.883333,0.790698,0.576923,0.883333
breast-cancer-uci,26,0.140000,0.163313,0.022864,0,0.767442,0.500000,0.883333,0.779070,0.500000,0.900000,0.779070,0.500000,0.900000,0.779070,0.500000,0.900000,0.779070,0.500000,0.900000,0.790698,0.500000,0.916667
breast-cancer-uci,27,0.155000,0.063348,0.009819,30,0.686047,0.269231,0.866667,0.674419,0.269231,0.850000,0.686047,0.269231,0.866667,0.686047,0.269231,0.866667,0.686047,0.269231,0.866667,0.674419,0.269231,0.850000
breast-cancer-uci,28,0.205000,0.083661,0.017150,0,0.732558,0.576923,0.800000,0.720930,0.538462,0.800000,0.720930,0.538462,0.800000,0.720930,0.538462,0.800000,0.720930,0.538462,0.800000,0.720930,0.538462,0.800000
breast-cancer-uci,29,0.155000,0.152346,0.023614,0,0.744186,0.346154,0.916667,0.744186,0.423077,0.883333,0.744186,0.423077,0.883333,0.744186,0.423077,0.883333,0.744186,0.423077,0.883333,0.744186,0.423077,0.883333
mammographic-mass,0,0.089286,0.603570,0.053890,30,0.785467,0.843284,0.735484,0.820069,0.850746,0.793548,0.809689,0.850746,0.774194,0.806228,0.843284,0.774194,0.816609,0.843284,0.793548,0.820069,0.850746,0.793548
mammographic-mass,1,0.074405,0.723909,0.053862,30,0.809689,0.776119,0.838710,0.865052,0.858209,0.870968,0.858131,0.858209,0.858065,0.865052,0.865672,0.864516,0.865052,0.858209,0.870968,0.865052,0.858209,0.870968
mammographic-mass,2,0.084821,0.596411,0.050588,30,0.782007,0.783582,0.780645,0.826990,0.805970,0.845161,0.799308,0.798507,0.800000,0.813149,0.798507,0.825806,0.823529,0.805970,0.838710,0.826990,0.805970,0.845161
mammographic-mass,3,0.105655,0.681613,0.072016,20,0.813149,0.761194,0.858065,0.830450,0.776119,0.877419,0.830450,0.776119,0.877419,0.830450,0.776119,0.877419,0.830450,0.776119,0.877419,0.826990,0.768657,0.877419
mammographic-mass,4,0.084821,0.662499,0.056194,30,0.785467,0.746269,0.819355,0.847751,0.828358,0.864516,0.823529,0.813433,0.832258,0.840830,0.828358,0.851613,0.837370,0.820896,0.851613,0.847751,0.828358,0.864516
mammographic-mass,5,0.086310,0.741137,0.063967,30,0.743945,0.723881,0.761290,0.826990,0.828358,0.825806,0.792388,0.813433,0.774194,0.823529,0.813433,0.832258,0.826990,0.828358,0.825806,0.826990,0.828358,0.825806
mammographic-mass,6,0.087798,0.666500,0.058517,30,0.768166,0.723881,0.806452,0.823529,0.805970,0.838710,0.820069,0.783582,0.851613,0.823529,0.798507,0.845161,0.826990,0.805970,0.845161,0.823529,0.805970,0.838710
mammographic-mass,7,0.078869,0.659921,0.052047,30,0.778547,0.738806,0.812903,0.816609,0.828358,0.806452,0.806228,0.783582,0.825806,0.813149,0.805970,0.819355,0.813149,0.828358,0.800000,0.816609,0.828358,0.806452
mammographic-mass,8,0.089286,0.871250,0.077790,20,0.788927,0.716418,0.851613,0.806228,0.716418,0.883871,0.806228,0.716418,0.883871,0.809689,0.716418,0.890323,0.806228,0.716418,0.883871,0.802768,0.708955,0.883871
mammographic-mass,9,0.087798,0.846320,0.074305,10,0.792388,0.820896,0.767742,0.799308,0.820896,0.780645,0.802768,0.820896,0.787097,0.799308,0.820896,0.780645,0.806228,0.828358,0.787097,0.820069,0.828358,0.812903
mammographic-mass,10,0.090774,0.424358,0.038521,30,0.792388,0.761194,0.819355,0.837370,0.843284,0.832258,0.826990,0.820896,0.832258,0.823529,0.828358,0.819355,0.830450,0.843284,0.819355,0.837370,0.843284,0.832258
mammographic-mass,11,0.098214,0.676897,0.066481,30,0.806228,0.783582,0.825806,0.830450,0.805970,0.851613,0.816609,0.798507,0.832258,0.820069,0.813433,0.825806,0.826990,0.805970,0.845161,0.830450,0.805970,0.851613
mammographic-mass,12,0.075893,0.497005,0.037719,20,0.809689,0.761194,0.851613,0.830450,0.805970,0.851613,0.826990,0.798507,0.851613,0.823529,0.798507,0.845161,0.830450,0.805970,0.851613,0.830450,0.805970,0.851613
mammographic-mass,13,0.087798,0.634111,0.055673,30,0.782007,0.723881,0.832258,0.820069,0.783582,0.851613,0.820069,0.753731,0.877419,0.823529,0.761194,0.877419,0.823529,0.783582,0.858065,0.820069,0.783582,0.851613
mammographic-mass,14,0.086310,0.747155,0.064487,30,0.785467,0.768657,0.800000,0.840830,0.820896,0.858065,0.806228,0.768657,0.838710,0.816609,0.768657,0.858065,0.837370,0.805970,0.864516,0.840830,0.820896,0.858065
mammographic-mass,15,0.083333,0.636455,0.053038,30,0.788927,0.731343,0.838710,0.837370,0.813433,0.858065,0.816609,0.791045,0.838710,0.833910,0.805970,0.858065,0.833910,0.805970,0.858065,0.837370,0.813433,0.858065
mammographic-mass,16,0.105655,0.682234,0.072081,20,0.806228,0.783582,0.825806,0.840830,0.835821,0.845161,0.826990,0.805970,0.845161,0.847751,0.828358,0.864516,0.840830,0.835821,0.845161,0.847751,0.843284,0.851613
mammographic-mass,17,0.077381,0.633106,0.048990,0,0.782007,0.738806,0.819355,0.799308,0.761194,0.832258,0.799308,0.761194,0.832258,0.809689,0.746269,0.864516,0.813149,0.738806,0.877419,0.813149,0.738806,0.877419
mammographic-mass,18,0.096726,0.528746,0.051144,20,0.809689,0.761194,0.851613,0.833910,0.798507,0.864516,0.826990,0.791045,0.858065,0.820069,0.783582,0.851613,0.833910,0.798507,0.864516,0.833910,0.798507,0.864516
mammographic-mass,19,0.084821,0.666999,0.056576,30,0.788927,0.738806,0.832258,0.840830,0.813433,0.864516,0.820069,0.783582,0.851613,0.823529,0.791045,0.851613,0.826990,0.791045,0.858065,0.840830,0.813433,0.864516
mammographic-mass,20,0.104167,0.543918,0.056658,20,0.750865,0.679104,0.812903,0.809689,0.813433,0.806452,0.788927,0.768657,0.806452,0.799308,0.791045,0.806452,0.809689,0.813433,0.806452,0.820069,0.835821,0.806452
mammographic-mass,21,0.096726,0.631433,0.061076,30,0.788927,0.798507,0.780645,0.830450,0.888060,0.780645,0.820069,0.835821,0.806452,0.830450,0.873134,0.793548,0.833910,0.880597,0.793548,0.830450,0.888060,0.780645
mammographic-mass,22,0.113095,0.549933,0.062195,30,0.768166,0.723881,0.806452,0.851211,0.813433,0.883871,0.809689,0.753731,0.858065,0.816609,0.746269,0.877419,0.833910,0.783582,0.877419,0.851211,0.813433,0.883871
mammographic-mass,23,0.089286,0.392658,0.035059,30,0.792388,0.753731,0.825806,0.840830,0.820896,0.858065,0.830450,0.805970,0.851613,0.837370,0.813433,0.858065,0.840830,0.820896,0.858065,0.840830,0.820896,0.858065
mammographic-mass,24,0.081845,0.826930,0.067680,30,0.816609,0.805970,0.825806,0.823529,0.753731,0.883871,0.826990,0.798507,0.851613,0.830450,0.798507,0.858065,0.826990,0.768657,0.877419,0.823529,0.753731,0.883871
mammographic-mass,25,0.098214,0.662592,0.065076,20,0.799308,0.753731,0.838710,0.833910,0.791045,0.870968,0.830450,0.783582,0.870968,0.830450,0.783582,0.870968,0.833910,0.791045,0.870968,0.833910,0.798507,0.864516
mammographic-mass,26,0.089286,0.698877,0.062400,30,0.775087,0.746269,0.800000,0.799308,0.813433,0.787097,0.792388,0.768657,0.812903,0.799308,0.783582,0.812903,0.809689,0.813433,0.806452,0.799308,0.813433,0.787097
mammographic-mass,27,0.083333,0.807407,0.067284,20,0.792388,0.805970,0.780645,0.799308,0.813433,0.787097,0.799308,0.820896,0.780645,0.792388,0.805970,0.780645,0.799308,0.813433,0.787097,0.799308,0.820896,0.780645
mammographic-mass,28,0.077381,0.507654,0.039283,30,0.754325,0.731343,0.774194,0.813149,0.828358,0.800000,0.799308,0.783582,0.812903,0.806228,0.805970,0.806452,0.813149,0.828358,0.800000,0.813149,0.828358,0.800000
mammographic-mass,29,0.077381,0.706353,0.054658,10,0.782007,0.731343,0.825806,0.813149,0.761194,0.858065,0.806228,0.753731,0.851613,0.813149,0.761194,0.858065,0.806228,0.746269,0.858065,0.802768,0.746269,0.851613
wine-quality-red,0,0.147453,0.145095,0.021395,0,0.793750,0.784753,0.801556,0.791667,0.775785,0.805447,0.791667,0.775785,0.805447,0.793750,0.775785,0.809339,0.791667,0.771300,0.809339,0.791667,0.771300,0.809339
wine-quality-red,1,0.158177,0.064626,0.010222,10,0.793750,0.784753,0.801556,0.791667,0.780269,0.801556,0.791667,0.780269,0.801556,0.791667,0.780269,0.801556,0.791667,0.780269,0.801556,0.791667,0.780269,0.801556
wine-quality-red,2,0.151921,0.072318,0.010987,20,0.835417,0.825112,0.844358,0.841667,0.820628,0.859922,0.841667,0.820628,0.859922,0.841667,0.820628,0.859922,0.841667,0.820628,0.859922,0.841667,0.820628,0.859922
wine-quality-red,3,0.149240,0.224344,0.033481,30,0.827083,0.802691,0.848249,0.822917,0.807175,0.836576,0.825000,0.807175,0.840467,0.825000,0.807175,0.840467,0.825000,0.807175,0.840467,0.822917,0.807175,0.836576
wine-quality-red,4,0.162645,0.202530,0.032940,10,0.806250,0.802691,0.809339,0.802083,0.807175,0.797665,0.804167,0.807175,0.801556,0.802083,0.807175,0.797665,0.802083,0.807175,0.797665,0.804167,0.811659,0.797665
wine-quality-red,5,0.174263,0.398020,0.069360,0,0.816667,0.820628,0.813230,0.812500,0.811659,0.813230,0.812500,0.811659,0.813230,0.810417,0.807175,0.813230,0.810417,0.807175,0.813230,0.804167,0.793722,0.813230
wine-quality-red,6,0.164433,0.249502,0.041026,0,0.806250,0.793722,0.817121,0.806250,0.793722,0.817121,0.806250,0.793722,0.817121,0.806250,0.793722,0.817121,0.806250,0.793722,0.817121,0.806250,0.793722,0.817121
wine-quality-red,7,0.159071,0.240506,0.038257,0,0.800000,0.825112,0.778210,0.804167,0.834081,0.778210,0.804167,0.834081,0.778210,0.808333,0.838565,0.782101,0.810417,0.843049,0.782101,0.808333,0.843049,0.778210
wine-quality-red,8,0.159964,0.178031,0.028479,0,0.827083,0.829596,0.824903,0.829167,0.834081,0.824903,0.829167,0.834081,0.824903,0.829167,0.834081,0.824903,0.827083,0.829596,0.824903,0.827083,0.829596,0.824903
wine-quality-red,9,0.161752,0.198202,0.032059,10,0.810417,0.807175,0.813230,0.812500,0.816143,0.809339,0.812500,0.816143,0.809339,0.812500,0.816143,0.809339,0.812500,0.816143,0.809339,0.810417,0.811659,0.809339
wine-quality-red,10,0.168007,0.270266,0.045407,30,0.797917,0.762332,0.828794,0.804167,0.771300,0.832685,0.802083,0.771300,0.828794,0.802083,0.771300,0.828794,0.804167,0.771300,0.832685,0.804167,0.771300,0.832685
wine-quality-red,11,0.158177,0.300000,0.047453,20,0.808333,0.807175,0.809339,0.802083,0.825112,0.782101,0.806250,0.820628,0.793774,0.802083,0.820628,0.785992,0.802083,0.825112,0.782101,0.802083,0.825112,0.782101
wine-quality-red,12,0.149240,0.232747,0.034735,10,0.808333,0.793722,0.821012,0.816667,0.802691,0.828794,0.816667,0.798206,0.832685,0.816667,0.802691,0.828794,0.822917,0.816143,0.828794,0.820833,0.816143,0.824903
wine-quality-red,13,0.163539,0.296217,0.048443,0,0.814583,0.807175,0.821012,0.812500,0.802691,0.821012,0.812500,0.802691,0.821012,0.812500,0.802691,0.821012,0.812500,0.802691,0.821012,0.812500,0.802691,0.821012
wine-quality-red,14,0.148347,0.276923,0.041081,10,0.797917,0.771300,0.821012,0.797917,0.775785,0.817121,0.797917,0.775785,0.817121,0.797917,0.775785,0.817121,0.795833,0.775785,0.813230,0.795833,0.775785,0.813230
wine-quality-red,15,0.165326,0.167522,0.027696,30,0.825000,0.793722,0.852140,0.825000,0.798206,0.848249,0.827083,0.798206,0.852140,0.827083,0.798206,0.852140,0.827083,0.798206,0.852140,0.825000,0.798206,0.848249
wine-quality-red,16,0.162645,0.461218,0.075015,0,0.781250,0.730942,0.824903,0.779167,0.726457,0.824903,0.779167,0.726457,0.824903,0.781250,0.730942,0.824903,0.781250,0.730942,0.824903,0.781250,0.726457,0.828794
wine-quality-red,17,0.166220,0.196708,0.032697,30,0.825000,0.811659,0.836576,0.816667,0.793722,0.836576,0.822917,0.802691,0.840467,0.822917,0.802691,0.840467,0.818750,0.798206,0.836576,0.816667,0.793722,0.836576
wine-quality-red,18,0.167113,0.177981,0.029743,0,0.785417,0.766816,0.801556,0.793750,0.775785,0.809339,0.793750,0.775785,0.809339,0.791667,0.771300,0.809339,0.793750,0.771300,0.813230,0.793750,0.771300,0.813230
wine-quality-red,19,0.163539,0.428477,0.070073,20,0.804167,0.798206,0.809339,0.806250,0.807175,0.805447,0.806250,0.798206,0.813230,0.804167,0.802691,0.805447,0.806250,0.807175,0.805447,0.808333,0.811659,0.805447
wine-quality-red,20,0.151921,0.200711,0.030492,30,0.793750,0.762332,0.821012,0.793750,0.753363,0.828794,0.793750,0.757848,0.824903,0.793750,0.757848,0.824903,0.795833,0.757848,0.828794,0.793750,0.753363,0.828794
wine-quality-red,21,0.138517,0.433070,0.059987,20,0.775000,0.762332,0.785992,0.772917,0.766816,0.778210,0.768750,0.753363,0.782101,0.766667,0.762332,0.770428,0.772917,0.766816,0.778210,0.772917,0.762332,0.782101
wine-quality-red,22,0.151921,0.353896,0.053764,10,0.800000,0.784753,0.813230,0.789583,0.780269,0.797665,0.789583,0.775785,0.801556,0.789583,0.780269,0.797665,0.791667,0.780269,0.801556,0.795833,0.780269,0.809339
wine-quality-red,23,0.163539,0.193772,0.031689,30,0.806250,0.834081,0.782101,0.808333,0.847534,0.774319,0.806250,0.838565,0.778210,0.808333,0.843049,0.778210,0.806250,0.843049,0.774319,0.808333,0.847534,0.774319
wine-quality-red,24,0.142091,0.462175,0.065671,0,0.777083,0.771300,0.782101,0.777083,0.775785,0.778210,0.777083,0.775785,0.778210,0.772917,0.780269,0.766537,0.777083,0.789238,0.766537,0.775000,0.789238,0.762646
wine-quality-red,25,0.169794,0.199204,0.033824,20,0.814583,0.807175,0.821012,0.818750,0.807175,0.828794,0.812500,0.802691,0.821012,0.814583,0.802691,0.824903,0.818750,0.807175,0.828794,0.818750,0.807175,0.828794
wine-quality-red,26,0.158177,0.250673,0.039651,0,0.810417,0.762332,0.852140,0.812500,0.762332,0.856031,0.812500,0.762332,0.856031,0.812500,0.762332,0.856031,0.810417,0.762332,0.852140,0.804167,0.753363,0.848249
wine-quality-red,27,0.155496,0.197296,0.030679,0,0.808333,0.820628,0.797665,0.802083,0.816143,0.789883,0.802083,0.816143,0.789883,0.804167,0.820628,0.789883,0.804167,0.820628,0.789883,0.804167,0.820628,0.789883
wine-quality-red,28,0.166220,0.358009,0.059508,20,0.837500,0.843049,0.832685,0.839583,0.847534,0.832685,0.839583,0.847534,0.832685,0.839583,0.847534,0.832685,0.839583,0.847534,0.832685,0.839583,0.847534,0.832685
wine-quality-red,29,0.161752,0.231186,0.037395,30,0.820833,0.820628,0.821012,0.820833,0.825112,0.817121,0.820833,0.820628,0.821012,0.818750,0.820628,0.817121,0.818750,0.820628,0.817121,0.820833,0.825112,0.817121
wine-quality-white,0,0.134189,0.076423,0.010255,0,0.827211,0.689024,0.896728,0.829252,0.693089,0.897751,0.829252,0.693089,0.897751,0.827891,0.693089,0.895706,0.827211,0.693089,0.894683,0.826531,0.695122,0.892638
wine-quality-white,1,0.142649,0.037812,0.005394,20,0.823810,0.652439,0.910020,0.823129,0.650407,0.910020,0.823129,0.650407,0.910020,0.823129,0.650407,0.910020,0.823129,0.650407,0.910020,0.823129,0.650407,0.910020
wine-quality-white,2,0.140023,0.069407,0.009719,0,0.829932,0.684959,0.902863,0.829252,0.686992,0.900818,0.829252,0.686992,0.900818,0.830612,0.691057,0.900818,0.830612,0.691057,0.900818,0.830612,0.691057,0.900818
wine-quality-white,3,0.127188,0.088385,0.011242,10,0.822449,0.656504,0.905930,0.821769,0.646341,0.910020,0.821769,0.646341,0.910020,0.821769,0.646341,0.910020,0.821769,0.646341,0.910020,0.821088,0.646341,0.908998
wine-quality-white,4,0.123687,0.046480,0.005749,0,0.827211,0.668699,0.906953,0.827211,0.668699,0.906953,0.827211,0.668699,0.906953,0.827211,0.668699,0.906953,0.826531,0.666667,0.906953,0.826531,0.666667,0.906953
wine-quality-white,5,0.128355,0.044574,0.005721,0,0.825850,0.699187,0.889571,0.827211,0.705285,0.888548,0.827211,0.705285,0.888548,0.827211,0.705285,0.888548,0.827211,0.705285,0.888548,0.827211,0.705285,0.888548
wine-quality-white,6,0.133606,0.032823,0.004385,30,0.837415,0.713415,0.899796,0.841497,0.731707,0.896728,0.841497,0.731707,0.896728,0.841497,0.731707,0.896728,0.841497,0.731707,0.896728,0.841497,0.731707,0.896728
wine-quality-white,7,0.134189,0.023021,0.003089,0,0.840136,0.701220,0.910020,0.840816,0.699187,0.912065,0.840816,0.699187,0.912065,0.840816,0.699187,0.912065,0.840816,0.699187,0.912065,0.840816,0.699187,0.912065
wine-quality-white,8,0.135356,0.090506,0.012250,30,0.829932,0.686992,0.901840,0.831293,0.678862,0.907975,0.828571,0.678862,0.903885,0.829932,0.678862,0.905930,0.831293,0.678862,0.907975,0.831293,0.678862,0.907975
wine-quality-white,9,0.125438,0.054555,0.006843,0,0.834014,0.676829,0.913088,0.834014,0.674797,0.914110,0.834014,0.674797,0.914110,0.834014,0.674797,0.914110,0.834014,0.674797,0.914110,0.834014,0.674797,0.914110
wine-quality-white,10,0.136231,0.051170,0.006971,0,0.834014,0.719512,0.891616,0.838776,0.723577,0.896728,0.838776,0.723577,0.896728,0.838776,0.723577,0.896728,0.838776,0.723577,0.896728,0.838776,0.723577,0.896728
wine-quality-white,11,0.138273,0.031772,0.004393,10,0.841497,0.715447,0.904908,0.841497,0.715447,0.904908,0.841497,0.715447,0.904908,0.841497,0.715447,0.904908,0.842177,0.717480,0.904908,0.843537,0.721545,0.904908
wine-quality-white,12,0.138565,0.081407,0.011280,0,0.825170,0.697154,0.889571,0.825170,0.697154,0.889571,0.825170,0.697154,0.889571,0.825170,0.697154,0.889571,0.824490,0.697154,0.888548,0.825170,0.697154,0.889571
wine-quality-white,13,0.132439,0.072540,0.009607,20,0.851701,0.707317,0.924335,0.853061,0.709350,0.925358,0.852381,0.709350,0.924335,0.853061,0.709350,0.925358,0.853061,0.709350,0.925358,0.853061,0.709350,0.925358
wine-quality-white,14,0.133314,0.021000,0.002800,10,0.842177,0.697154,0.915133,0.840136,0.705285,0.907975,0.840136,0.705285,0.907975,0.840136,0.705285,0.907975,0.840136,0.705285,0.907975,0.840136,0.705285,0.907975
wine-quality-white,15,0.133314,0.069903,0.009319,0,0.830612,0.682927,0.904908,0.829932,0.674797,0.907975,0.829932,0.674797,0.907975,0.829932,0.674797,0.907975,0.829252,0.672764,0.907975,0.830612,0.672764,0.910020
wine-quality-white,16,0.131564,0.042761,0.005626,20,0.843537,0.695122,0.918200,0.844898,0.701220,0.917178,0.844898,0.701220,0.917178,0.844898,0.701220,0.917178,0.844898,0.701220,0.917178,0.844898,0.701220,0.917178
wine-quality-white,17,0.129813,0.058543,0.007600,10,0.814286,0.670732,0.886503,0.817007,0.666667,0.892638,0.817007,0.666667,0.892638,0.817007,0.666667,0.892638,0.817007,0.666667,0.892638,0.818367,0.666667,0.894683
wine-quality-white,18,0.124854,0.024943,0.003114,0,0.819728,0.668699,0.895706,0.818367,0.662602,0.896728,0.818367,0.662602,0.896728,0.818367,0.662602,0.896728,0.818367,0.662602,0.896728,0.818367,0.662602,0.896728
wine-quality-white,19,0.122229,0.040288,0.004924,0,0.812925,0.689024,0.875256,0.814966,0.691057,0.877301,0.814966,0.691057,0.877301,0.814966,0.691057,0.877301,0.814966,0.691057,0.877301,0.816327,0.691057,0.879346
wine-quality-white,20,0.128938,0.047869,0.006172,30,0.830612,0.682927,0.904908,0.829252,0.691057,0.898773,0.830612,0.691057,0.900818,0.829932,0.691057,0.899796,0.829252,0.691057,0.898773,0.829252,0.691057,0.898773
wine-quality-white,21,0.130688,0.096580,0.012622,30,0.845578,0.705285,0.916155,0.845578,0.709350,0.914110,0.846259,0.707317,0.916155,0.844898,0.707317,0.914110,0.845578,0.709350,0.914110,0.845578,0.709350,0.914110
wine-quality-white,22,0.131564,0.040093,0.005275,0,0.833333,0.689024,0.905930,0.833333,0.689024,0.905930,0.833333,0.689024,0.905930,0.833333,0.689024,0.905930,0.833333,0.689024,0.905930,0.833333,0.689024,0.905930
wine-quality-white,23,0.135648,0.062688,0.008504,30,0.837415,0.719512,0.896728,0.838776,0.725610,0.895706,0.838095,0.723577,0.895706,0.838095,0.723577,0.895706,0.838095,0.723577,0.895706,0.838776,0.725610,0.895706
wine-quality-white,24,0.135064,0.063510,0.008578,0,0.826531,0.693089,0.893661,0.824490,0.691057,0.891616,0.824490,0.691057,0.891616,0.824490,0.691057,0.891616,0.824490,0.691057,0.891616,0.824490,0.691057,0.891616
wine-quality-white,25,0.134481,0.029280,0.003938,0,0.831973,0.652439,0.922290,0.831293,0.648374,0.923313,0.831293,0.648374,0.923313,0.831293,0.648374,0.923313,0.831293,0.648374,0.923313,0.831293,0.648374,0.923313
wine-quality-white,26,0.136231,0.072115,0.009824,0,0.840136,0.674797,0.923313,0.841497,0.676829,0.924335,0.841497,0.676829,0.924335,0.841497,0.676829,0.924335,0.842857,0.680894,0.924335,0.842177,0.680894,0.923313
